range_days;current_start;current_end;previous_start;previous_end;row_scope;period_presence;page;query;clicks;impressions;ctr;position;previous_clicks;previous_impressions;previous_ctr;previous_position;delta_clicks;delta_impressions;delta_position;post_id;post_title;page_type;seo_title;seo_description;canonical;in_sitemap;noindex;word_count;non_target_query
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"pv leads gewerbe";0;1;0,0000;25,00;0;2;0,0000;16,50;0;-1;8,50;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;current_only;https://hasimuener.de/b2b-solar-leads/;"pv projektanfragen";0;1;0,0000;69,00;0;0;;;0;1;;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"pv termine b2b";0;9;0,0000;6,00;0;9;0,0000;5,67;0;0;0,33;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;current_only;https://hasimuener.de/b2b-solar-leads/;"qualifizierte pv leads";0;1;0,0000;55,00;0;0;;;0;1;;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"solarstrom b2b";0;2;0,0000;71,00;0;1;0,0000;59,00;0;1;12,00;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1416;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"check fox seriös";0;10;0,0000;5,50;0;9;0,0000;5,11;0;1;0,39;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;checkfox;0;5;0,0000;13,60;0;0;;;0;5;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox bewertung";0;6;0,0000;9,17;0;0;;;0;6;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox erfahrung";0;12;0,0000;6,42;0;14;0,0000;9,86;0;-2;-3,44;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox seriös";0;46;0,0000;6,13;0;112;0,0000;8,29;0;-66;-2,16;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox seriös erfahrungen";0;5;0,0000;6,60;0;4;0,0000;9,00;0;1;-2,40;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox solar";0;3;0,0000;11,67;0;3;0,0000;15,33;0;0;-3,67;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox solar erfahrungen";0;4;0,0000;5,75;1;5;0,2000;6,80;-1;-1;-1,05;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;checkfoxpro;0;8;0,0000;8,25;0;2;0,0000;11,00;0;6;-2,75;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;erfahrungsberichte;0;2;0,0000;2,50;0;0;;;0;2;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
7;2026-08-26;2026-09-01;2026-08-19;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"ist checkfox seriös";0;12;0,0000;4,50;1;13;0,0769;7,54;-1;-1;-3,04;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;1;0;703;0
