range_days;current_start;current_end;previous_start;previous_end;row_scope;period_presence;page;query;clicks;impressions;ctr;position;previous_clicks;previous_impressions;previous_ctr;previous_position;delta_clicks;delta_impressions;delta_position;post_id;post_title;page_type;seo_title;seo_description;canonical;in_sitemap;noindex;word_count;non_target_query
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/b2b-solar-leads/;"photovoltaik anfragen";0;1;0,0000;21,00;0;0;;;0;1;;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"photovoltaik b2b";0;1;0,0000;57,00;0;6;0,0000;47,17;0;-5;9,83;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"photovoltaik b2b lösung";0;51;0,0000;77,12;0;63;0,0000;53,24;0;-12;23,88;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"photovoltaik leads gewerbe";0;2;0,0000;31,00;0;6;0,0000;22,00;0;-4;9,00;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/b2b-solar-leads/;"photovoltaik termine gewerbe";0;3;0,0000;51,67;0;0;;;0;3;;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"pv leads";0;2;0,0000;57,00;0;18;0,0000;54,28;0;-16;2,72;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"pv leads gewerbe";0;2;0,0000;26,00;0;56;0,0000;18,82;0;-54;7,18;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"pv projektanfragen";0;2;0,0000;66,00;0;1;0,0000;93,00;0;1;-27,00;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"pv termine b2b";0;38;0,0000;5,32;0;86;0,0000;4,20;0;-48;1,12;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"qualifizierte pv leads";0;2;0,0000;55,50;0;2;0,0000;59,00;0;0;-3,50;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/b2b-solar-leads/;"solarstrom b2b";0;5;0,0000;70,20;0;2;0,0000;55,50;0;3;14,70;15199;"B2B Solar Leads – gewerbliche Photovoltaik-Anfrage-Systeme";page;"PV-Termine B2B: qualifizierte Gewerbe-PV-Anfragen";"PV-Termine B2B für Gewerbe-PV: Projektwert, Technik und Buying-Center vorqualifizieren. Eigener Anfrageweg statt Termine ohne Projektsubstanz.";https://hasimuener.de/b2b-solar-leads/;1;0;1423;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"check fox";0;7;0,0000;8,57;0;1;0,0000;25,00;0;6;-16,43;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"check fox seriös";0;34;0,0000;5,32;0;38;0,0000;6,68;0;-4;-1,36;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;checkfox;0;8;0,0000;10,25;0;8;0,0000;21,00;0;0;-10,75;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox bewertung";0;6;0,0000;9,17;0;46;0,0000;10,85;0;-40;-1,68;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox erfahrung";0;65;0,0000;7,40;0;23;0,0000;9,61;0;42;-2,21;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox jobs";0;1;0,0000;50,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox photovoltaik";0;3;0,0000;9,33;0;3;0,0000;9,33;0;0;0,00;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox photovoltaik seriös";0;21;0,0000;4,81;0;37;0,0000;7,51;0;-16;-2,70;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox pro";0;5;0,0000;13,60;0;0;;;0;5;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox seriös";0;192;0,0000;6,35;0;608;0,0000;8,82;0;-416;-2,46;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox seriös erfahrungen";0;10;0,0000;6,50;0;12;0,0000;8,42;0;-2;-1,92;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox solar";0;14;0,0000;9,21;0;20;0,0000;10,65;0;-6;-1,44;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox solar erfahrungen";0;17;0,0000;5,24;1;18;0,0556;8,61;-1;-1;-3,38;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"checkfox solarrechner";0;1;0,0000;11,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;checkfoxpro;0;9;0,0000;7,44;0;4;0,0000;8,25;0;5;-0,81;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"erfahrungen mit checkfox";0;1;0,0000;8,00;0;5;0,0000;9,40;0;-4;-1,40;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;erfahrungsberichte;0;2;0,0000;2,50;0;0;;;0;2;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"ist checkfox seriös";0;26;0,0000;5,00;1;37;0,0270;7,89;-1;-11;-2,89;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"ja, erfahrungen";0;1;0,0000;2,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;photovoltaik;0;1;0,0000;7,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;seriös?;0;1;0,0000;5,00;0;0;;;0;1;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;solar;0;1;0,0000;4,00;0;1;0,0000;4,00;0;0;0,00;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;both;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/;"was ist checkfox";0;5;0,0000;10,80;0;20;0,0000;9,50;0;-15;1,30;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
28;2026-08-26;2026-09-22;2026-07-29;2026-08-25;query_page;current_only;https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;"check fox seriös";0;3;0,0000;6,33;0;0;;;0;3;;15276;"Checkfox für Solar- und Wärmepumpen-Betriebe: Seriosität, Mechanik und Markteinordnung";post;"Checkfox seriös? Erfahrungen & Kosten für Solar-Betriebe";"Ist Checkfox seriös? Unabhängige Einordnung für Solar- & Wärmepumpen-Betriebe: Portal-Mechanik, Kosten-Logik und die Alternative zu gekauften Leads.";https://hasimuener.de/checkfox-solar-waermepumpe-einordnung/hasim/;1;0;703;0
